gameId,homeMarket,awayMarket,secsIntoGame,teamMarket,actionType,subType,success,side,shotDist,zones6,zones13,season,team,Year,conf,similar_team,half,primary_side,side_mismatch
1992070,A&M-Corpus Christi,Northwestern St.,814.0,Northwestern St.,2pt,jumpshot,True,RIGHT,13.582,mid2,lb2,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,1,RIGHT,False
1992070,A&M-Corpus Christi,Northwestern St.,1101.0,Northwestern St.,2pt,jumpshot,True,RIGHT,13.012,mid2,rb2,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,1,RIGHT,False
1992070,A&M-Corpus Christi,Northwestern St.,1172.1,Northwestern St.,3pt,jumpshot,False,RIGHT,23.538,c3,rc3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,1,RIGHT,False
1992070,A&M-Corpus Christi,Northwestern St.,1192.0,Northwestern St.,3pt,jumpshot,True,RIGHT,26.079,atb3,tok3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,1,RIGHT,False
1992070,A&M-Corpus Christi,Northwestern St.,1553.0,Northwestern St.,3pt,jumpshot,False,LEFT,25.312,atb3,rw3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,1573.0,Northwestern St.,3pt,jumpshot,True,LEFT,23.038,c3,rc3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,1644.0,Northwestern St.,2pt,jumpshot,False,LEFT,20.153,mid2,rb2,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,1800.0,Northwestern St.,2pt,jumpshot,False,LEFT,18.387,mid2,le2,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2076.0,Northwestern St.,2pt,jumpshot,True,LEFT,15.193,mid2,rb2,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2153.0,Northwestern St.,3pt,jumpshot,True,LEFT,24.029,atb3,rw3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2311.0,Northwestern St.,3pt,jumpshot,False,LEFT,24.606,atb3,lw3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2344.8,Northwestern St.,3pt,jumpshot,True,LEFT,24.025,atb3,rw3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2390.5,Northwestern St.,3pt,jumpshot,False,LEFT,24.536,c3,lc3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
1992070,A&M-Corpus Christi,Northwestern St.,2398.5,Northwestern St.,3pt,jumpshot,False,LEFT,33.01,heave3,heave3,2022,A&M-Corpus Christi,2022,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,48.0,New Orleans,3pt,jumpshot,True,RIGHT,23.538,c3,lc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190799,A&M-Corpus Christi,New Orleans,114.0,New Orleans,3pt,jumpshot,False,RIGHT,23.713,atb3,lw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190799,A&M-Corpus Christi,New Orleans,400.0,New Orleans,2pt,jumpshot,True,RIGHT,10.73,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190799,A&M-Corpus Christi,New Orleans,983.0,New Orleans,2pt,jumpshot,False,RIGHT,18.32,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190799,A&M-Corpus Christi,New Orleans,1235.0,New Orleans,2pt,jumpshot,False,LEFT,16.167,mid2,rb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,1337.0,New Orleans,2pt,jumpshot,True,LEFT,5.942,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,1432.0,New Orleans,2pt,jumpshot,False,LEFT,15.829,mid2,lb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,1800.0,New Orleans,2pt,jumpshot,True,LEFT,20.155,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,2129.0,New Orleans,3pt,jumpshot,True,LEFT,26.839,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,2272.0,New Orleans,3pt,jumpshot,False,LEFT,24.477,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190799,A&M-Corpus Christi,New Orleans,2342.5,New Orleans,3pt,jumpshot,True,LEFT,23.371,c3,rc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,181.0,Northwestern St.,2pt,jumpshot,False,RIGHT,9.282,mid2,lb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,352.0,Northwestern St.,2pt,jumpshot,True,RIGHT,16.381,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,463.0,Northwestern St.,2pt,jumpshot,False,RIGHT,20.229,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,575.0,Northwestern St.,3pt,jumpshot,False,RIGHT,24.175,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,699.0,Northwestern St.,2pt,jumpshot,False,RIGHT,8.864,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,727.0,Northwestern St.,2pt,jumpshot,True,RIGHT,16.987,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,787.0,Northwestern St.,3pt,jumpshot,False,RIGHT,23.8,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,814.0,Northwestern St.,2pt,jumpshot,True,RIGHT,7.359,mid2,lb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,924.0,Northwestern St.,2pt,jumpshot,False,RIGHT,17.772,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,1121.0,Northwestern St.,2pt,jumpshot,True,RIGHT,13.872,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2196742,A&M-Corpus Christi,Northwestern St.,1258.0,Northwestern St.,2pt,jumpshot,True,LEFT,15.217,mid2,lb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,1330.0,Northwestern St.,3pt,jumpshot,False,LEFT,24.63,atb3,lw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,1561.0,Northwestern St.,2pt,jumpshot,False,LEFT,19.197,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,1610.0,Northwestern St.,3pt,jumpshot,False,LEFT,24.367,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,1910.0,Northwestern St.,2pt,jumpshot,False,LEFT,13.358,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,2203.0,Northwestern St.,2pt,jumpshot,False,LEFT,14.667,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2196742,A&M-Corpus Christi,Northwestern St.,2371.4,Northwestern St.,3pt,jumpshot,False,LEFT,25.143,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
1790586,A&M-Corpus Christi,Lamar University,17.0,Lamar University,3pt,jumpshot,False,RIGHT,23.038,c3,lc3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,175.0,Lamar University,2pt,jumpshot,False,RIGHT,4.607,paint2,paint2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,206.0,Lamar University,3pt,jumpshot,False,RIGHT,22.737,atb3,tok3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,243.0,Lamar University,2pt,jumpshot,True,RIGHT,16.088,mid2,rb2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,354.0,Lamar University,2pt,jumpshot,False,RIGHT,16.809,mid2,rb2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,375.0,Lamar University,3pt,jumpshot,False,RIGHT,23.739,atb3,rw3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,387.0,Lamar University,3pt,jumpshot,True,RIGHT,23.07,atb3,lw3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,518.0,Lamar University,2pt,jumpshot,False,RIGHT,18.192,mid2,le2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,575.0,Lamar University,2pt,jumpshot,False,RIGHT,8.976,paint2,paint2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
1790586,A&M-Corpus Christi,Lamar University,747.0,Lamar University,3pt,jumpshot,False,RIGHT,23.635,atb3,rw3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,1,RIGHT,False
